x;consumption;x1;angle;
1.3226800000001977;0.12417404581796333;1.3226800000001977;1.3356070145712675;
1.3236800000002042;0.12498837888644178;1.3236800000002042;1.3437430823558132;
1.3246800000002108;0.12580494602587877;1.3246800000002108;1.3518996069247355;
1.3256800000002174;0.12662374338554327;1.3256800000002174;1.3600765530158838;
1.326680000000224;0.1274447671213306;1.326680000000224;1.3682738854277892;
1.3276800000002305;0.12826801339575172;1.3276800000002305;1.3764915690195478;
1.328670000000237;0.12908521275805865;1.328670000000237;1.3846470882641606;
1.3296700000002435;0.1299128704937573;1.3296700000002435;1.3929051663970453;
1.33067000000025;0.13074273933334374;1.33067000000025;1.4011834909987646;
1.3316700000002566;0.13157481546560965;1.3316700000002566;1.4094820271690576;
1.3326700000002631;0.1324090950859057;1.3326700000002631;1.417800740067717;
1.3336700000002697;0.13324557439612933;1.3336700000002697;1.4261395949144835;
1.3346700000002762;0.13408424960471374;1.3346700000002762;1.434498556988941;
1.3356700000002828;0.1349251169266167;1.3356700000002828;1.4428775916304162;
1.3366700000002893;0.1357681725833094;1.3366700000002893;1.4512766642378747;
1.337670000000296;0.13661341280276484;1.337670000000296;1.4596957402698159;
1.3386600000003024;0.13745234882668222;1.3386600000003024;1.4680502960612414;
1.339660000000309;0.1383019251297389;1.339660000000309;1.476509076380281;
1.3406600000003155;0.13915367475587168;1.3406600000003155;1.4849877571988361;
1.341660000000322;0.1400075939588852;1.341660000000322;1.4934863042119346;
1.3426600000003286;0.14086367899903046;1.3426600000003286;1.5020046831736307;
1.3436600000003351;0.14172192614299334;1.3436600000003351;1.5105428598969002;
1.3446600000003417;0.14258233166388407;1.3446600000003417;1.5191008002535415;
1.3456600000003482;0.1434448918412253;1.3456600000003482;1.5276784701740742;
1.3466600000003548;0.14430960296094233;1.3466600000003548;1.5362758356476356;
1.3476600000003613;0.14517646131535053;1.3476600000003613;1.5448928627218845;
1.3486500000003678;0.14603676258591486;1.3486500000003678;1.5534430539090804;
1.3496500000003744;0.14690788293204543;1.3496500000003744;1.5620991067898211;
1.350650000000381;0.14778113946490334;1.350650000000381;1.570774720101805;
1.3516500000003875;0.14865652850219416;1.3516500000003875;1.5794698601251735;
1.352650000000394;0.14953404636795942;1.352650000000394;1.5881844931980853;
1.3536500000004006;0.15041368939256575;1.3536500000004006;1.5969185857166155;
1.3546500000004071;0.15129545391269397;1.3546500000004071;1.6056721041346549;
1.3556500000004137;0.15217933627132804;1.3556500000004137;1.6144450149638137;
1.3566500000004202;0.15306533281774456;1.3566500000004202;1.6232372847733179;
1.3576500000004268;0.15395343990750143;1.3576500000004268;1.6320488801899131;
1.3586400000004333;0.1548347413452281;1.3586400000004333;1.640791363633095;
1.3596400000004398;0.15572703759863665;1.3596400000004398;1.6496413179478002;
1.3606400000004464;0.15662143353586647;1.3606400000004464;1.6585104984256813;
1.361640000000453;0.15751792553743138;1.361640000000453;1.6673988719219985;
1.3626400000004595;0.15841650999007295;1.3626400000004595;1.6763064053490346;
1.363640000000466;0.15931718328674963;1.363640000000466;1.6852330656760022;
1.3646400000004726;0.16021994182662605;1.3646400000004726;1.6941788199289427;
1.3656400000004791;0.16112478201506253;1.3656400000004791;1.7031436351906273;
1.3666400000004857;0.16203170026360417;1.3666400000004857;1.7121274786004637;
1.3676400000004922;0.16294069298997044;1.3676400000004922;1.7211303173543933;
1.3686300000004987;0.16384263574252686;1.3686300000004987;1.7300618069338296;
1.3696300000005053;0.1647557460466773;1.3696300000005053;1.7391023490520148;
1.3706300000005118;0.16567092015435705;1.3706300000005118;1.7481617887664347;
1.3716300000005184;0.1665881545078147;1.3716300000005184;1.7572400934976429;
1.372630000000525;0.16750744555542013;1.372630000000525;1.7663372307222458;
1.3736300000005315;0.16842878975165404;1.3736300000005315;1.7754531679728025;
1.374630000000538;0.1693521835570972;1.374630000000538;1.7845878728377336;
1.3756300000005446;0.17027762343842032;1.3756300000005446;1.7937413129612212;
1.3766300000005511;0.1712051058683729;1.3766300000005511;1.8029134560431135;
1.3776300000005577;0.1721346273257736;1.3776300000005577;1.8121042698388319;
1.3786200000005642;0.17305685866154283;1.3786200000005642;1.8212215354809242;
1.3796200000005707;0.1739904273318352;1.3796200000005707;1.8304494082873255;
1.3806200000005773;0.17492602453733921;1.3806200000005773;1.839695855726793;
1.3816200000005838;0.17586364678098382;1.3816200000005838;1.8489608457755202;
1.3826200000005904;0.17680329057171426;1.3826200000005904;1.8582443464648024;
1.383620000000597;0.17774495242448235;1.383620000000597;1.8675463258809308;
1.3846200000006035;0.17868862886023598;1.3846200000006035;1.876866752165101;
1.38562000000061;0.17963431640590857;1.38562000000061;1.8862055935133228;
1.3866200000006166;0.180582011594409;1.3866200000006166;1.8955628181763224;
1.3876200000006231;0.18153171096461118;1.3876200000006231;1.9049383944594465;
1.3886100000006296;0.18247388416811072;1.3886100000006296;1.9142382611797975;
1.3896100000006362;0.18342756158642817;1.3896100000006362;1.9236502631094636;
1.3906100000006427;0.1843832328731604;1.3906100000006427;1.933080522217138;
1.3916100000006493;0.18534089459087988;1.3916100000006493;1.942529007025179;
1.3926100000006558;0.18630054330807308;1.3926100000006558;1.951995686110099;
1.3936100000006624;0.1872621755991301;1.3936100000006624;1.9614805281024723;
1.394610000000669;0.18822578804433493;1.394610000000669;1.9709835016868409;
1.3956100000006755;0.18919137722985482;1.3956100000006755;1.9805045756016213;
1.396610000000682;0.19015893974773046;1.396610000000682;1.990043718639019;
1.3976100000006886;0.1911284721958657;1.3976100000006886;1.9996008996449248;
1.398600000000695;0.19209024646498984;1.398600000000695;2.0090802466080797;
1.3996000000007016;0.19306368897608542;1.3996000000007016;2.018673230698277;
1.4006000000007082;0.19403909128004784;1.4006000000007082;2.0282841599255526;
1.4016000000007147;0.19501644999807455;1.4016000000007147;2.0379130033491077;
1.4026000000007213;0.19599576175717692;1.4026000000007213;2.047559730081374;
1.4036000000007278;0.19697702319016866;1.4036000000007278;2.0572243092879186;
1.4046000000007344;0.1979602309356566;1.4046000000007344;2.0669067101873657;
1.405600000000741;0.19894538163803085;1.405600000000741;2.076606902051288;
1.4066000000007475;0.19993247194745464;1.4066000000007475;2.086324854204131;
1.407600000000754;0.20092149851985414;1.407600000000754;2.096060536023113;
1.4085900000007605;0.20190253886490875;1.4085900000007605;2.1057162956187057;
1.409590000000767;0.2028954086745985;1.409590000000767;2.115487168577362;
1.4105900000007736;0.20389020478276287;1.4105900000007736;2.1252756799539427;
1.4115900000007802;0.20488692386822469;1.4115900000007802;2.1350817993353317;
1.4125900000007867;0.20588556261552057;1.4125900000007867;2.1449054963607432;
1.4135900000007933;0.20688611771489127;1.4135900000007933;2.1547467407216208;
1.4145900000007998;0.20788858586227135;1.4145900000007998;2.164605502161557;
1.4155900000008064;0.20889296375927996;1.4155900000008064;2.174481750476193;
1.416590000000813;0.20989924811321117;1.416590000000813;2.18437545551314;
1.4175900000008195;0.2109074356370235;1.4175900000008195;2.194286587171875;
1.418580000000826;0.21190741278152012;1.418580000000826;2.204115744106855;
1.4195800000008325;0.2129193778566503;1.4195800000008325;2.2140614653972346;
1.420580000000839;0.21393323630710256;1.420580000000839;2.2240245236174148;
1.4215800000008456;0.21494898486834152;1.4215800000008456;2.234004888872976;
1.4225800000008522;0.2159666202814483;1.4225800000008522;2.2440025313209317;
1.4235800000008587;0.21698613929310995;1.4235800000008587;2.2540174211696367;
1.4245800000008653;0.21800753865561193;1.4245800000008653;2.2640495286787012;
1.4255800000008718;0.2190308151268258;1.4255800000008718;2.274098824158899;
1.4265800000008784;0.22005596547020215;1.4265800000008784;2.2841652779720913;
1.427580000000885;0.22108298645475932;1.427580000000885;2.2942488605311246;
1.4285700000008914;0.22210157673793973;1.4285700000008914;2.3042484509378345;
1.429570000000898;0.22313231070809897;1.429570000000898;2.3143660318791683;
1.4305700000009045;0.22416490569192346;1.4305700000009045;2.3245006534040544;
1.431570000000911;0.22519935848055328;1.431570000000911;2.3346522861279273;
1.4325700000009176;0.22623566587064955;1.4325700000009176;2.34482090071678;
1.4335700000009242;0.2272738246643845;1.4335700000009242;2.3550064678870646;
1.4345700000009307;0.2283138316694322;1.4345700000009307;2.36520895840562;
1.4355700000009373;0.2293556836989583;1.4355700000009373;2.3754283430895833;
1.4365700000009438;0.2303993775716121;1.4365700000009438;2.385664592806299;
1.4375700000009504;0.23144491011151494;1.4375700000009504;2.3959176784732352;
1.4385600000009569;0.23248179539257316;1.4385600000009569;2.40608478903301;
1.4395600000009634;0.23353097745351709;1.4395600000009634;2.416371291916789;
1.44056000000097;0.2345819887183908;1.44056000000097;2.4266745440921467;
1.4415600000009765;0.23563482603306127;1.4415600000009765;2.43699451667568;
1.442560000000983;0.23668948624882247;1.442560000000983;2.4473311808336855;
1.4435600000009896;0.237745966222385;1.4435600000009896;2.457684507782067;
1.4445600000009962;0.23880426281586783;1.4445600000009962;2.468054468786257;
1.4455600000010027;0.23986437289678775;1.4455600000010027;2.4784410351611212;
1.4465600000010093;0.24092629333805202;1.4465600000010093;2.4888441782708814;
1.4475600000010158;0.2419900210179471;1.4475600000010158;2.499263869529028;
1.4485500000010223;0.2430448885819226;1.4485500000010223;2.5095956366110537;
1.4495500000010288;0.24411220340068246;1.4495500000010288;2.5200481738327367;
1.4505500000010354;0.2451813161561508;1.4505500000010354;2.5305171740222003;
1.451550000001042;0.24625222374798908;1.451550000001042;2.5410026087886837;
1.4525500000010485;0.24732492308119303;1.4525500000010485;2.5515044497902695;
1.453550000001055;0.24839941106608251;1.453550000001055;2.562022668733809;
1.4545500000010616;0.2494756846182933;1.4545500000010616;2.5725572373748298;
1.4555500000010682;0.2505537406587685;1.4555500000010682;2.5831081275174586;
1.4565500000010747;0.251633576113748;1.4565500000010747;2.5936753110143407;
1.4575500000010813;0.2527151879147608;1.4575500000010813;2.604258759766544;
1.4585400000010877;0.25378773038007085;1.4585400000010877;2.614752368581745;
1.4595400000010943;0.2548728680017134;1.4595400000010943;2.625368101787547;
1.4605400000011008;0.25595977282611515;1.4605400000011008;2.636000016520945;
1.4615400000011074;0.25704844180581476;1.4615400000011074;2.6466480848754235;
1.462540000001114;0.25813887189859464;1.462540000001114;2.657312278992487;
1.4635400000011205;0.25923106006747115;1.4635400000011205;2.6679925710615695;
1.464540000001127;0.26032500328068625;1.464540000001127;2.6786889333199624;
1.4655400000011336;0.26142069851169786;1.4655400000011336;2.689401338052724;
1.4665400000011402;0.2625181427391713;1.4665400000011402;2.7001297575926064;
1.4675400000011467;0.26361733294696993;1.4675400000011467;2.7108741643199603;
1.4685300000011532;0.26470724817455066;1.4685300000011532;2.7215268480895642;
1.4695300000011597;0.26580990393056586;1.4695300000011597;2.732302987338137;
1.4705300000011663;0.2669142966795788;1.4705300000011663;2.7430950314746116;
